"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","weekday","hour","day","month","year","count"
3,0,0,1,1.29216009880197,1.31814563602233,70,1.31814563602233,1,16,2,9,2012,474
1,0,1,1,-1.23811427501578,-1.55314649604966,33,-1.55314649604966,4,17,18,1,2012,346
2,0,1,1,0.343307208620311,0.3310464435777,52,0.3310464435777,5,10,17,5,2012,205
4,0,0,1,-0.394689483743199,-0.297215249993837,71,-0.297215249993837,1,18,6,11,2011,185
1,0,1,1,-1.44897047283393,-1.64255980022431,47,-1.64255980022431,4,21,2,2,2011,63
2,0,1,1,-0.816401879379491,-0.924884802478124,66,-0.924884802478124,5,4,5,5,2011,7
2,0,1,1,2.13558489007455,2.03582063376852,37,2.03582063376852,4,18,8,6,2011,459
2,0,1,1,1.39758819771104,1.13872688658578,37,1.13872688658578,2,12,6,6,2011,153
1,0,1,1,-1.13268617610671,-1.19430899717657,61,-1.19430899717657,3,23,8,3,2011,41
4,0,0,2,-0.500117582652272,-0.386628554168485,82,-0.386628554168485,7,12,1,10,2011,158
3,0,0,2,0.870447703165676,0.869302691887339,74,0.86930269188734,1,9,19,8,2012,270
3,0,0,1,-0.183833285925053,-0.11779650055729,77,-0.11779650055729,1,0,18,9,2011,112
1,0,1,2,-1.02725807719764,-0.924884802478124,81,-0.924884802478124,4,12,19,1,2011,70
4,0,1,1,0.132451010802165,0.151627694141154,83,0.151627694141154,6,7,5,10,2012,428
2,0,1,1,0.975875802074748,0.959308137149237,83,0.959308137149238,3,21,12,6,2012,274
4,0,0,1,-1.76525476956115,-1.91198399492275,59,-1.91198399492275,1,1,11,12,2011,62
2,0,1,2,0.870447703165676,0.869302691887339,65,0.86930269188734,3,11,1,5,2012,229
2,0,1,1,0.343307208620311,0.3310464435777,37,0.3310464435777,5,13,14,4,2011,159
4,0,1,1,0.343307208620311,0.3310464435777,56,0.3310464435777,3,13,4,10,2011,173
4,0,1,3,-0.183833285925053,-0.11779650055729,88,-0.11779650055729,3,5,6,12,2011,20
1,0,1,3,-1.13268617610671,-1.19430899717657,93,-1.19430899717657,3,3,8,2,2011,1
3,0,1,3,0.554163406438457,0.421051888839598,88,0.421051888839598,4,13,7,9,2011,11
2,0,1,1,1.08130390098382,0.959308137149237,42,0.959308137149238,5,12,7,6,2012,336
4,0,1,2,0.65959150534753,0.421051888839598,94,0.421051888839598,3,22,2,10,2012,240
2,0,1,2,0.448735307529384,0.421051888839598,46,0.421051888839598,3,15,5,6,2012,272
3,0,1,2,1.39758819771104,1.40755894019698,62,1.40755894019698,5,12,4,8,2011,205
2,0,1,1,1.39758819771104,1.58697768963352,75,1.58697768963352,4,22,8,6,2011,176
2,0,0,3,-0.921829978288564,-0.835471498303476,81,-0.835471498303476,7,12,2,4,2011,184
4,0,1,2,-0.605545681561345,-0.476633999430383,54,-0.476633999430383,4,14,14,12,2011,151
4,0,1,1,-1.44897047283393,-1.19430899717657,80,-1.19430899717657,6,4,9,12,2011,2
3,0,0,2,0.343307208620311,0.3310464435777,64,0.3310464435777,1,16,18,9,2011,369
1,0,1,2,-0.500117582652272,-0.386628554168485,76,-0.386628554168485,4,14,16,3,2011,100
3,0,0,1,0.65959150534753,0.689883942450793,73,0.689883942450793,7,6,3,9,2011,23
4,0,1,1,0.132451010802165,0.151627694141154,52,0.151627694141154,5,15,3,11,2011,162
3,0,0,1,1.29216009880197,1.13872688658578,51,1.13872688658578,7,9,2,7,2011,179
1,0,1,2,-1.65982667065207,-1.91198399492275,37,-1.91198399492275,4,15,4,1,2012,90
4,0,1,1,1.08130390098382,1.04872144132389,51,1.04872144132389,5,17,4,10,2012,901
1,0,1,3,-1.76525476956115,-1.82197854966086,80,-1.82197854966086,4,22,9,2,2011,46
1,0,0,3,-0.500117582652272,-0.386628554168485,71,-0.386628554168485,1,8,2,1,2011,8
1,0,0,2,-0.816401879379491,-0.835471498303476,46,-0.835471498303476,1,4,4,3,2012,14
1,0,1,2,-0.500117582652272,-0.386628554168485,87,-0.386628554168485,6,5,16,3,2012,32
4,0,0,1,-0.710973780470418,-0.835471498303476,46,-0.835471498303476,7,10,3,11,2012,328
4,0,1,1,-0.183833285925053,-0.11779650055729,82,-0.11779650055729,4,2,5,10,2011,3
2,0,1,1,0.554163406438457,0.689883942450793,73,0.689883942450793,5,3,17,5,2012,3
3,0,1,2,1.9247286922564,1.58697768963352,30,1.58697768963352,3,18,3,7,2012,627
4,0,1,1,-0.500117582652272,-0.386628554168485,37,-0.386628554168485,3,14,13,12,2011,134
2,0,0,1,-0.183833285925053,-0.11779650055729,72,-0.11779650055729,1,3,8,5,2011,31
3,0,1,3,1.39758819771104,1.49756438545888,66,1.49756438545888,2,17,16,7,2012,755
4,0,1,3,-0.183833285925053,-0.11779650055729,72,-0.11779650055729,5,16,15,12,2011,131
1,0,0,1,0.132451010802165,0.151627694141154,34,0.151627694141154,7,5,19,3,2011,2
2,0,1,1,0.765019604256603,0.869302691887339,38,0.86930269188734,5,14,17,5,2012,270
1,0,1,1,0.65959150534753,0.869302691887339,46,0.86930269188734,6,21,18,3,2011,113
4,0,1,1,-0.183833285925053,-0.11779650055729,36,-0.11779650055729,6,15,9,11,2012,356
2,0,1,1,0.132451010802165,0.151627694141154,77,0.151627694141154,5,2,7,6,2012,12
3,0,1,1,1.9247286922564,1.85640188433197,44,1.85640188433197,5,14,19,7,2012,197
1,0,1,1,-1.76525476956115,-2.0914027443593,47,-2.0914027443593,3,10,3,1,2012,60
2,0,0,1,0.65959150534753,0.600470638276144,83,0.600470638276145,7,6,18,6,2011,27
4,0,1,1,-0.289261384834126,-0.207209804731939,41,-0.207209804731939,5,10,11,10,2012,204
2,0,0,1,1.08130390098382,1.13872688658578,74,1.13872688658578,1,8,12,6,2011,92
3,0,1,1,1.71387249443826,1.40755894019698,28,1.40755894019698,4,18,10,8,2011,559
1,0,0,1,-1.02725807719764,-1.19430899717657,45,-1.19430899717657,1,10,13,2,2011,105
3,0,0,1,1.18673199989289,1.13872688658578,58,1.13872688658578,1,9,17,7,2011,184
3,0,0,1,0.237879109711238,0.241633139403052,64,0.241633139403052,1,0,16,9,2012,151
2,0,0,1,-0.500117582652272,-0.386628554168485,30,-0.386628554168485,7,9,7,4,2012,276
2,0,1,2,0.237879109711238,0.241633139403052,56,0.241633139403052,3,12,5,6,2012,247
4,0,1,1,0.0270229118930925,0.0616222488792559,63,0.061622248879256,2,5,17,10,2011,29
1,0,0,1,-1.65982667065207,-1.73256524548621,29,-1.73256524548621,1,18,15,1,2012,120
3,0,1,1,1.18673199989289,1.22814019076043,66,1.22814019076043,5,6,19,7,2012,152
3,0,0,2,1.71387249443826,1.76639643907007,52,1.76639643907007,7,18,1,9,2012,442
1,0,0,1,-2.08153906628837,-2.3602347979705,42,-2.3602347979705,1,0,9,1,2011,25
1,0,1,2,-1.554398571743,-1.64255980022431,69,-1.64255980022431,6,1,7,1,2011,7
4,0,1,1,0.448735307529384,0.421051888839598,43,0.421051888839598,4,17,10,10,2012,948
3,0,0,1,1.71387249443826,1.58697768963352,41,1.58697768963352,7,13,9,7,2011,416
3,0,0,2,0.65959150534753,0.421051888839598,94,0.421051888839598,7,1,10,9,2011,83
1,0,1,1,-1.02725807719764,-1.19430899717657,45,-1.19430899717657,2,16,5,3,2012,210
2,0,1,1,0.554163406438457,0.510465193014247,83,0.510465193014247,6,23,4,5,2012,256
3,0,0,1,0.765019604256603,0.779889387712691,69,0.779889387712691,1,5,17,7,2011,12
3,0,1,3,0.237879109711238,0.241633139403052,94,0.241633139403052,4,1,7,9,2011,5
1,0,0,1,-1.34354237392486,-1.28372230135122,81,-1.28372230135122,7,5,4,2,2012,4
4,0,0,1,-1.23811427501578,-1.19430899717657,52,-1.19430899717657,1,19,18,12,2011,135
3,0,1,1,1.29216009880197,1.31814563602233,66,1.31814563602233,3,9,10,7,2012,331
3,0,1,3,0.975875802074748,0.959308137149237,69,0.959308137149238,6,0,19,8,2011,62
4,0,1,1,-0.710973780470418,-0.745466053041578,93,-0.745466053041578,2,10,7,11,2011,123
1,0,0,1,-1.23811427501578,-1.10430355191467,60,-1.10430355191467,1,3,6,2,2011,13
4,0,1,1,-1.02725807719764,-1.01489024774002,52,-1.01489024774002,4,19,14,11,2012,396
3,0,0,1,1.81930059334733,1.49756438545888,34,1.49756438545888,7,15,9,7,2011,402
4,0,1,1,-0.394689483743199,-0.297215249993837,88,-0.297215249993837,6,2,7,10,2011,5
4,0,1,1,-0.289261384834126,-0.207209804731939,67,-0.207209804731939,2,3,14,11,2011,7
4,0,1,2,0.343307208620311,0.3310464435777,68,0.3310464435777,2,4,15,10,2012,10
1,0,0,1,-1.02725807719764,-1.10430355191467,52,-1.10430355191467,1,19,5,2,2012,69
1,0,0,1,-0.183833285925053,-0.11779650055729,88,-0.11779650055729,1,0,18,3,2012,107
2,0,1,3,0.65959150534753,0.510465193014247,88,0.510465193014247,6,19,1,6,2012,45
1,0,1,3,-0.500117582652272,-0.386628554168485,66,-0.386628554168485,6,5,9,3,2012,29
1,0,0,1,-1.76525476956115,-2.0914027443593,40,-2.0914027443593,1,18,12,2,2012,96
3,0,1,1,1.18673199989289,1.13872688658578,51,1.13872688658578,5,22,12,7,2012,318
3,0,1,1,0.65959150534753,0.689883942450793,73,0.689883942450793,5,2,15,9,2011,5
2,0,1,1,1.18673199989289,1.31814563602233,79,1.31814563602233,3,23,19,6,2012,125
2,0,0,1,0.343307208620311,0.3310464435777,43,0.3310464435777,7,10,19,5,2012,452
3,0,0,1,1.60844439552919,1.58697768963352,49,1.58697768963352,1,13,17,7,2011,472
1,0,0,2,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,7,15,1,1,2011,110
1,0,1,2,0.554163406438457,0.869302691887339,53,0.86930269188734,6,23,18,3,2011,86
4,0,0,2,-0.921829978288564,-0.835471498303476,76,-0.835471498303476,7,11,1,12,2012,392
1,0,0,1,-0.816401879379491,-0.835471498303476,42,-0.835471498303476,1,1,8,1,2012,72
4,0,1,1,0.765019604256603,0.600470638276144,89,0.600470638276145,5,8,4,10,2012,738
2,0,1,1,-0.394689483743199,-0.297215249993837,77,-0.297215249993837,6,8,6,5,2011,450
1,0,1,1,-0.921829978288564,-1.10430355191467,36,-1.10430355191467,2,13,7,3,2011,70
4,0,1,1,-0.605545681561345,-0.476633999430383,29,-0.476633999430383,5,20,8,11,2012,245
1,0,1,1,-0.605545681561345,-0.476633999430383,40,-0.476633999430383,6,15,3,2,2012,216
2,0,1,2,0.65959150534753,0.689883942450793,73,0.689883942450793,2,22,18,6,2012,164
2,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,3,22,17,5,2011,98
4,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,4,8,12,10,2011,404
1,0,0,2,-0.289261384834126,-0.207209804731939,82,-0.207209804731939,7,17,1,1,2011,67
2,0,0,1,1.18673199989289,1.04872144132389,39,1.04872144132389,1,16,15,4,2012,616
3,0,1,1,1.50301629662011,1.58697768963352,59,1.58697768963352,6,17,7,9,2012,772
3,0,1,1,1.39758819771104,1.31814563602233,52,1.31814563602233,4,17,14,9,2011,599
4,0,0,2,-0.921829978288564,-0.745466053041578,81,-0.745466053041578,7,23,1,12,2012,126
4,0,1,3,0.237879109711238,0.241633139403052,100,0.241633139403052,4,21,12,10,2011,83
1,0,1,1,-1.02725807719764,-0.835471498303476,49,-0.835471498303476,5,11,5,1,2012,84
2,0,1,1,1.29216009880197,1.04872144132389,28,1.04872144132389,4,13,15,6,2011,189
3,0,1,1,0.237879109711238,0.241633139403052,68,0.241633139403052,3,23,11,9,2012,109
3,0,1,1,1.50301629662011,1.58697768963352,62,1.58697768963352,5,15,2,8,2012,270
2,1,0,1,0.237879109711238,0.241633139403052,52,0.241633139403052,6,13,15,4,2011,180
2,0,1,1,0.870447703165676,0.869302691887339,39,0.86930269188734,2,16,4,6,2012,448
3,0,1,1,0.343307208620311,0.3310464435777,88,0.3310464435777,2,1,12,9,2011,12
3,0,0,1,0.65959150534753,0.869302691887339,50,0.86930269188734,1,19,16,9,2012,403
1,0,1,1,-1.554398571743,-1.28372230135122,40,-1.28372230135122,5,22,3,3,2011,53
1,0,1,1,-0.500117582652272,-0.386628554168485,43,-0.386628554168485,6,13,17,2,2012,205
1,0,1,1,-0.394689483743199,-0.297215249993837,44,-0.297215249993837,6,13,2,3,2012,222
2,0,1,1,0.0270229118930925,0.0616222488792559,29,0.061622248879256,2,17,2,4,2012,729
3,0,1,1,2.03015679116548,1.76639643907007,32,1.76639643907007,2,11,1,8,2011,119
3,0,0,2,0.975875802074748,0.959308137149237,34,0.959308137149238,7,15,15,9,2012,654
4,0,1,1,-1.44897047283393,-1.55314649604966,55,-1.55314649604966,5,6,8,12,2011,71
2,0,1,2,0.65959150534753,0.510465193014247,88,0.510465193014247,3,8,12,6,2012,613
2,0,1,2,-0.605545681561345,-0.476633999430383,94,-0.476633999430383,4,9,13,4,2011,65
1,0,1,2,-0.289261384834126,-0.207209804731939,0,-0.207209804731939,5,17,10,3,2011,111
4,0,1,1,-0.710973780470418,-0.835471498303476,43,-0.835471498303476,4,15,14,11,2012,260
2,0,1,1,0.554163406438457,0.689883942450793,73,0.689883942450793,3,2,7,6,2011,5
3,0,1,1,1.08130390098382,1.13872688658578,84,1.13872688658578,4,2,8,8,2012,6
1,0,1,3,-0.605545681561345,-0.476633999430383,87,-0.476633999430383,5,9,2,2,2012,228
1,0,0,3,-1.34354237392486,-1.28372230135122,75,-1.28372230135122,1,22,19,2,2012,55
4,0,1,2,-0.710973780470418,-0.745466053041578,100,-0.745466053041578,5,6,10,11,2011,114
2,0,1,1,-0.605545681561345,-0.476633999430383,43,-0.476633999430383,5,4,5,4,2012,1
4,0,1,1,-0.394689483743199,-0.297215249993837,71,-0.297215249993837,5,20,3,11,2011,209
2,0,0,2,0.0270229118930925,0.0616222488792559,59,0.061622248879256,1,20,1,4,2012,232
1,0,1,3,-0.921829978288564,-0.835471498303476,70,-0.835471498303476,5,11,16,2,2012,71
4,0,1,1,-1.02725807719764,-1.10430355191467,75,-1.10430355191467,6,10,2,12,2011,105
3,0,1,1,1.08130390098382,1.13872688658578,79,1.13872688658578,3,2,12,7,2011,9
2,0,1,2,0.554163406438457,0.869302691887339,53,0.86930269188734,2,17,7,5,2012,769
1,0,1,1,-1.23811427501578,-1.19430899717657,41,-1.19430899717657,3,12,6,3,2012,138
4,0,1,1,-0.710973780470418,-0.65605274886693,87,-0.65605274886693,2,23,7,11,2011,48
2,0,0,3,0.132451010802165,0.151627694141154,83,0.151627694141154,7,15,16,4,2011,78
1,0,1,2,-0.183833285925053,-0.11779650055729,77,-0.11779650055729,4,0,18,1,2012,17
2,0,1,2,0.448735307529384,0.421051888839598,88,0.421051888839598,4,0,16,5,2012,39
4,0,0,1,0.65959150534753,0.869302691887339,46,0.86930269188734,7,13,8,10,2011,485
2,0,1,3,-0.605545681561345,-0.476633999430383,46,-0.476633999430383,4,15,11,4,2012,202
2,0,0,2,0.870447703165676,0.869302691887339,74,0.86930269188734,1,4,19,6,2011,17
4,0,1,1,-1.34354237392486,-1.46314105078776,67,-1.46314105078776,2,10,19,12,2011,108
2,0,0,2,0.65959150534753,0.779889387712691,65,0.779889387712691,1,17,6,5,2012,511
4,0,1,1,-0.816401879379491,-0.745466053041578,39,-0.745466053041578,5,16,13,12,2012,406
3,0,1,2,1.08130390098382,1.13872688658578,79,1.13872688658578,6,7,8,7,2011,332
3,0,0,2,1.08130390098382,1.13872688658578,84,1.13872688658578,1,19,2,9,2012,292
3,0,0,1,0.975875802074748,0.959308137149237,65,0.959308137149238,1,8,17,7,2011,118
4,0,0,1,-0.289261384834126,-0.207209804731939,88,-0.207209804731939,1,4,9,10,2011,14
4,0,0,2,-1.02725807719764,-0.835471498303476,87,-0.835471498303476,1,2,2,12,2012,74
2,0,1,1,0.0270229118930925,0.0616222488792559,72,0.061622248879256,6,5,8,6,2012,29
1,0,1,3,-1.02725807719764,-1.10430355191467,81,-1.10430355191467,3,8,17,1,2012,93
1,0,1,2,0.554163406438457,0.869302691887339,40,0.86930269188734,5,19,8,3,2012,416
4,0,1,3,0.132451010802165,0.151627694141154,88,0.151627694141154,6,12,14,10,2011,75
3,0,1,2,1.18673199989289,1.31814563602233,79,1.31814563602233,5,13,6,9,2012,191
4,0,1,1,-1.13268617610671,-1.10430355191467,52,-1.10430355191467,2,12,12,12,2011,145
4,0,0,1,-0.289261384834126,-0.207209804731939,44,-0.207209804731939,7,12,12,11,2011,366
2,0,1,1,0.975875802074748,0.869302691887339,26,0.86930269188734,6,19,3,6,2011,391
4,0,0,1,-0.0784051870159804,-0.0277910552953925,55,-0.0277910552953925,7,20,6,10,2012,247
2,0,1,1,-0.289261384834126,-0.207209804731939,33,-0.207209804731939,3,10,3,4,2012,219
4,0,1,1,-0.816401879379491,-0.745466053041578,46,-0.745466053041578,5,19,1,12,2011,228
1,0,1,2,-1.34354237392486,-1.28372230135122,70,-1.28372230135122,4,7,8,2,2012,281
4,0,1,1,-0.710973780470418,-0.835471498303476,43,-0.835471498303476,2,16,5,11,2012,360
4,0,0,1,-1.554398571743,-1.55314649604966,59,-1.55314649604966,1,7,18,12,2011,12
4,0,1,3,0.65959150534753,0.421051888839598,94,0.421051888839598,3,19,2,10,2012,395
2,0,1,1,1.08130390098382,0.959308137149237,37,0.959308137149238,4,19,15,6,2011,416
2,0,1,1,0.448735307529384,0.421051888839598,56,0.421051888839598,2,19,7,5,2012,546
1,0,1,1,0.132451010802165,0.151627694141154,8,0.151627694141154,6,23,18,2,2011,77
1,0,1,1,-1.34354237392486,-1.55314649604966,52,-1.55314649604966,6,8,13,1,2012,419
2,0,0,1,-0.500117582652272,-0.386628554168485,40,-0.386628554168485,1,4,8,4,2012,7
2,0,1,1,0.0270229118930925,0.0616222488792559,27,0.061622248879256,5,17,12,4,2012,656
2,0,1,2,0.765019604256603,0.869302691887339,57,0.86930269188734,5,17,12,5,2011,594
1,0,1,1,-1.23811427501578,-1.55314649604966,30,-1.55314649604966,4,23,2,3,2011,22
3,0,0,1,1.18673199989289,1.31814563602233,79,1.31814563602233,7,18,14,7,2012,351
2,0,0,2,-0.183833285925053,-0.11779650055729,82,-0.11779650055729,1,7,8,5,2011,23
3,0,1,1,0.65959150534753,0.510465193014247,88,0.510465193014247,6,1,7,9,2012,29
2,0,1,1,0.65959150534753,0.869302691887339,46,0.86930269188734,3,9,14,6,2011,193
2,0,1,1,1.08130390098382,0.959308137149237,24,0.959308137149238,6,18,3,6,2011,564
2,0,0,3,0.448735307529384,0.421051888839598,49,0.421051888839598,1,17,8,5,2011,351
4,0,0,1,-0.921829978288564,-1.01489024774002,45,-1.01489024774002,7,10,19,11,2011,200
3,0,0,1,0.132451010802165,0.151627694141154,68,0.151627694141154,7,20,17,9,2011,176
4,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,3,0,11,10,2011,30
1,0,1,2,-1.02725807719764,-0.924884802478124,93,-0.924884802478124,6,2,17,2,2012,12
3,0,1,1,1.81930059334733,1.94581518850662,53,1.94581518850662,2,16,18,7,2011,265
4,0,0,1,0.343307208620311,0.3310464435777,73,0.3310464435777,1,19,9,10,2011,302
2,0,1,1,0.237879109711238,0.241633139403052,45,0.241633139403052,6,7,3,6,2011,277
1,0,1,1,-0.710973780470418,-0.745466053041578,46,-0.745466053041578,6,14,3,2,2012,170
2,0,1,2,1.18673199989289,1.13872688658578,54,1.13872688658578,5,13,16,6,2011,151
3,0,1,2,1.60844439552919,1.58697768963352,49,1.58697768963352,4,0,3,8,2011,43
2,0,1,1,0.237879109711238,0.241633139403052,45,0.241633139403052,6,6,3,6,2011,106
2,0,1,1,-0.921829978288564,-1.01489024774002,81,-1.01489024774002,5,6,7,4,2011,64
4,0,1,1,0.65959150534753,0.869302691887339,43,0.86930269188734,4,12,5,10,2011,214
1,0,0,2,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,7,23,5,3,2011,44
3,0,1,1,1.08130390098382,1.04872144132389,61,1.04872144132389,3,18,13,9,2011,539
1,0,1,1,-1.76525476956115,-2.0013972990974,47,-2.0013972990974,5,9,3,2,2011,133
4,0,1,1,-0.394689483743199,-0.297215249993837,47,-0.297215249993837,5,3,11,10,2012,3
1,0,0,1,-1.87068286847022,-1.91198399492275,43,-1.91198399492275,1,22,12,2,2012,28
3,0,1,3,0.870447703165676,0.689883942450793,94,0.689883942450793,5,10,6,9,2012,49
4,0,1,1,-1.554398571743,-1.28372230135122,69,-1.28372230135122,2,2,12,12,2011,4
1,0,1,1,-2.08153906628837,-2.0914027443593,54,-2.0914027443593,2,4,10,1,2011,3
3,0,0,1,1.81930059334733,2.03582063376852,56,2.03582063376852,7,23,7,7,2012,148
4,0,1,1,0.237879109711238,0.241633139403052,73,0.241633139403052,6,3,5,10,2012,16
2,0,0,2,1.39758819771104,1.31814563602233,52,1.31814563602233,7,16,18,6,2011,468
4,0,0,1,-1.34354237392486,-1.46314105078776,48,-1.46314105078776,1,18,11,12,2011,163
2,0,1,1,0.65959150534753,0.510465193014247,88,0.510465193014247,4,5,8,6,2011,21
4,0,0,1,-0.816401879379491,-0.835471498303476,81,-0.835471498303476,1,11,4,12,2011,254
4,0,1,1,-1.23811427501578,-1.19430899717657,75,-1.19430899717657,4,7,19,12,2012,363
4,0,0,3,-0.710973780470418,-0.65605274886693,93,-0.65605274886693,1,18,9,12,2012,198
4,0,1,1,-0.394689483743199,-0.297215249993837,67,-0.297215249993837,3,3,16,10,2012,2
3,0,0,1,0.870447703165676,0.869302691887339,65,0.86930269188734,7,3,13,8,2011,27
3,0,0,2,0.65959150534753,0.510465193014247,88,0.510465193014247,7,5,9,7,2011,15
1,0,0,2,-1.554398571743,-1.55314649604966,69,-1.55314649604966,1,6,13,2,2011,5
4,0,1,1,-1.87068286847022,-1.91198399492275,86,-1.91198399492275,2,7,12,12,2011,235
4,0,1,2,-0.183833285925053,-0.11779650055729,100,-0.11779650055729,4,14,16,11,2011,61
4,0,1,1,-0.394689483743199,-0.297215249993837,41,-0.297215249993837,6,12,2,11,2012,292
3,0,1,1,1.18673199989289,1.04872144132389,39,1.04872144132389,5,16,13,9,2012,491
3,0,1,2,1.39758819771104,1.22814019076043,45,1.22814019076043,6,11,13,7,2012,288
1,0,0,1,-0.605545681561345,-0.476633999430383,40,-0.476633999430383,7,23,19,3,2011,50
1,0,1,2,-1.44897047283393,-1.46314105078776,80,-1.46314105078776,3,19,18,1,2011,99
2,0,1,1,2.24101298898362,2.39465813264161,40,2.39465813264161,4,15,8,6,2011,128
1,0,1,2,-1.02725807719764,-1.01489024774002,70,-1.01489024774002,5,7,16,2,2012,288
3,0,1,2,1.08130390098382,1.13872688658578,84,1.13872688658578,5,1,6,9,2012,18
2,0,0,2,0.765019604256603,0.869302691887339,57,0.86930269188734,7,23,4,6,2011,150
3,0,0,2,0.65959150534753,0.779889387712691,69,0.779889387712691,1,6,19,8,2012,20
1,0,1,1,-1.34354237392486,-1.37372774661312,52,-1.37372774661312,2,3,9,1,2012,3
3,0,1,1,1.18673199989289,1.22814019076043,70,1.22814019076043,5,4,19,7,2012,8
2,0,1,1,1.18673199989289,1.04872144132389,32,1.04872144132389,4,18,15,6,2011,607
2,0,0,1,0.0270229118930925,0.0616222488792559,22,0.061622248879256,7,14,7,4,2012,578
4,1,0,2,-0.394689483743199,-0.297215249993837,66,-0.297215249993837,2,18,8,10,2012,456
2,0,1,1,0.237879109711238,0.241633139403052,77,0.241633139403052,4,19,2,5,2012,504
3,0,1,2,1.08130390098382,1.04872144132389,54,1.04872144132389,6,0,13,7,2012,95
2,0,1,1,-1.02725807719764,-1.10430355191467,61,-1.10430355191467,5,5,12,4,2012,21
4,0,1,1,-1.02725807719764,-1.19430899717657,52,-1.19430899717657,4,9,14,11,2012,332
1,0,0,2,-0.289261384834126,-0.207209804731939,54,-0.207209804731939,1,16,1,1,2012,215
1,0,1,1,-0.816401879379491,-0.924884802478124,49,-0.924884802478124,6,17,11,3,2011,223
1,0,1,3,-1.44897047283393,-1.37372774661312,93,-1.37372774661312,4,5,2,2,2011,3
4,0,1,1,-0.500117582652272,-0.386628554168485,76,-0.386628554168485,4,19,2,11,2011,282
1,0,1,1,-0.816401879379491,-0.835471498303476,61,-0.835471498303476,2,8,12,3,2012,564
1,0,1,2,-1.34354237392486,-1.37372774661312,81,-1.37372774661312,3,19,1,2,2011,108
3,0,1,2,1.39758819771104,1.31814563602233,55,1.31814563602233,4,3,3,8,2011,4
1,0,1,1,0.870447703165676,0.869302691887339,34,0.86930269188734,6,17,18,2,2011,327
1,0,0,2,-0.183833285925053,-0.11779650055729,94,-0.11779650055729,1,3,2,1,2011,6
1,0,1,1,-1.13268617610671,-1.28372230135122,61,-1.28372230135122,4,8,7,3,2012,566
